1,Alabama,SEC,Steve Sarkisian,2500000,0,2500000,2500000,0,8850000
310,Iowa State,Big 12,Tyson Veidt,400000,40000,360000,360100,40000,4127500
311,Iowa State,Big 12,D.K. McDonald,400000,40000,360000,360000,40000,4127500
312,Iowa State,Big 12,Joel Gordon,400000,40000,360000,360000,40000,4127500
313,West Virginia,Big 12,Jahmile Addae,371000,11500,359500,359500,17250,3746980
314,Minnesota,Big Ten,Brian Callahan,380000,23385,356615,356615,38000,3619926
315,Minnesota,Big Ten,Matt Simon (Minn.),380000,23385,356615,356615,23385,3619926
316,Minnesota,Big Ten,Joe Harasymiak,380000,23385,356615,356615,23385,3619926
317,Louisiana State,SEC,Kevin Faulk,350000,4375,345625,356325,17500,7461950
318,Virginia,ACC,Garett Tujague,365000,9688,355312,355312,9688,3572868
319,Iowa State,Big 12,Eli Rasheed,390000,39000,351000,351000,39000,4127500
320,Oregon,Pac-12,Jim Mastro,375000,24219,350781,350781,24219,4770626
321,UCLA,Pac-12,Derek Sage,350000,0,350000,350000,0,4280800
322,Tennessee,SEC,Brian Niedermeyer,350000,0,350000,350000,0,6312292
323,Rutgers,Big Ten,Bob Fraser,350000,0,350000,350000,0,4142701
324,Kansas,Big 12,Kwahn Drake,350000,0,350000,350000,40000,2669930
325,Oklahoma,Big 12,DeMarco Murray,350000,0,350000,350000,0,6283333
326,Oklahoma State,Big 12,John Wozniak,350000,0,350000,350000,0,4736875
327,Utah,Pac-12,Fred Whittingham,350000,0,350000,350000,0,4255000
328,Utah,Pac-12,Lewis Powell,350000,0,350000,350000,0,4255000
329,Louisville,ACC,ShaDon Brown,350000,0,350000,350000,0,4555000
330,Kansas State,Big 12,Joe Klanderman,375000,26563,348437,348437,37500,3402607
331,Oklahoma State,Big 12,Tim Duffie,375000,28125,346875,346875,59375,4736875
332,Missouri,SEC,D.J. Smith,350000,8750,341250,341250,8750,4840875
333,Missouri,SEC,Casey Woods,350000,8750,341250,341250,8750,4840875
334,UCLA,Pac-12,Jimmie Dougherty,340400,0,340400,340400,0,4280800
335,Kentucky,SEC,Frank Buffano,340000,0,340000,340000,0,5781100
336,Colorado,Pac-12,Danny Langsdorf,350000,10938,339062,339062,17500,3319193
337,NC State,ACC,Kurt Roper,350000,13125,336875,336875,48125,3957436
338,Oregon,Pac-12,Bryan McClendon,360000,23250,336750,336750,39917,4770626
339,Louisville,ACC,Norval McKenzie,335000,0,335000,335000,0,4555000
340,Arizona,Pac-12,Andy Buh,375000,40625,334375,334375,40625,3067944
341,North Carolina,ACC,Tim Cross,360000,30000,330000,330000,54000,4868415
342,West Virginia,Big 12,Jordan Lesley,341000,11333,329667,329667,17000,3746980
343,Oregon,Pac-12,Rod Chance,350000,22604,327396,327396,37188,4770626
344,Oregon,Pac-12,Ken Wilson,350000,22604,327396,327396,37188,4770626
345,Oregon,Pac-12,Bobby Williams,350000,22604,327396,327396,22604,4770626
346,Oregon,Pac-12,Alex Mirabal,350000,22604,327396,327396,22604,4770626
347,California,Pac-12,Marques Tuiasosopo,325000,0,325000,326500,0,3623218
348,NC State,ACC,Joe DeForest,350000,24792,325208,325208,48125,3957436
349,Georgia Tech,ACC,Nathan Burton,325000,0,325000,325000,0,3236000
350,Auburn,SEC,Carnell Williams,325000,0,325000,325000,0,6760000
351,Arizona State,Pac-12,Robert Rodriguez,325000,0,325000,325000,0,3700000
352,Washington State,Pac-12,Mark Weber,350000,29167,320833,320833,29167,3632915
353,Kentucky,SEC,Jovon Bouknight,320000,0,320000,320000,0,5781100
354,Maryland,Big Ten,George Helow,325000,5833,319167,319167,10000,3569567
355,Indiana,Big Ten,Kevin Peoples,330000,12692,317308,317308,12692,3480810
356,Mississippi,SEC,Kevin Smith,325000,8125,316875,316875,8125,4753125
357,California,Pac-12,Marcel Yates,320000,3200,316800,316800,3200,3623218
358,Iowa,Big Ten,Jay Niemann,350000,34000,316000,316000,34000,4753600
359,Kansas State,Big 12,Steve Stanard,340000,24083,315917,315917,34000,3402607
360,Iowa State,Big 12,Nathan Scheelhaase,350000,35000,315000,315000,35000,4127500
361,Oklahoma State,Big 12,Tim Rattay,315000,0,315000,315000,0,4736875
362,Colorado,Pac-12,Brett Maxie,325000,10156,314844,314844,16250,3319193
363,Nebraska,Big Ten,Mike Dawson,325000,10833,314167,314167,10833,4205000
364,NC State,ACC,Todd Goebbel,325000,12188,312812,312812,44688,3957436
365,Illinois,Big Ten,Mike Bellamy,315000,4725,310275,310275,28350,4001675
366,Illinois,Big Ten,Miles Smith,315000,4725,310275,310275,28350,4001675
367,Illinois,Big Ten,Cory Patterson,315000,4725,310275,310275,28350,4001675
368,Washington State,Pac-12,Mark Banker,310000,0,310000,310000,0,3632915
369,Texas,Big 12,Andre Coleman,350000,43750,306250,306250,43750,6329999
370,Iowa,Big Ten,Kelton Copeland,340000,34000,306000,306000,34000,4753600
371,Kansas State,Big 12,Van Malone,325000,23021,301979,301979,32500,3402607
372,Kansas State,Big 12,Jason Ray,325000,23021,301979,301979,32500,3402607
373,Kansas State,Big 12,Collin Klein,325000,23021,301979,301979,32500,3402607
374,Kansas State,Big 12,Brian Anderson,325000,23021,301979,301979,32500,3402607
375,Florida,SEC,Christian Robinson,301500,0,301500,301500,0,6300000
376,Minnesota,Big Ten,Chad Wilt,320000,19962,300038,300038,19962,3619926
377,Minnesota,Big Ten,Rob Wenger,320000,19962,300038,300038,19962,3619926
378,Minnesota,Big Ten,Kenni Burns,320000,19962,300038,300038,19962,3619926
379,California,Pac-12,Angus McClure,300000,0,300000,300000,0,3623218
380,UCLA,Pac-12,Johnny Nansen,300000,0,300000,300000,0,4280800
381,Kentucky,SEC,Anwar Stewart,300000,0,300000,300000,0,5781100
382,Auburn,SEC,Wesley McGriff,300000,0,300000,300000,0,6760000
383,Virginia,ACC,Ricky Brumfield,300000,0,300000,300000,0,3572868
384,Louisville,ACC,Derek Nicholson,300000,0,300000,300000,0,4555000
385,Kansas,Big 12,Emmett Jones,300000,0,300000,300000,0,2669930
386,Georgia Tech,ACC,Chris Wiesehan,300000,0,300000,300000,0,3236000
387,Washington State,Pac-12,Michael Ghobrial,325000,27083,297917,297917,27083,3632915
388,Washington State,Pac-12,John Richardson,325000,27083,297917,297917,27083,3632915
389,California,Pac-12,Charlie Ragle,300000,5000,295000,297250,5000,3623218
390,Rutgers,Big Ten,Andy Aurich,300000,3448,296552,296552,3448,4142701
391,Washington,Pac-12,Will Harris,300000,5250,294750,294750,9000,5059925
392,Ohio State,Big Ten,Corey Dennis,300000,6250,293750,293750,11250,7859200
393,Mississippi,SEC,Blake Gideon,300000,7500,292500,292500,7500,4753125
394,Texas Tech,Big 12,Kevin Cosgrove,300000,9000,291000,291000,9000,3564139
395,Texas Tech,Big 12,Paul Randolph,300000,9000,291000,291000,9000,3564139
396,Colorado,Pac-12,Demetrice Martin,300000,9375,290625,290625,15000,3319193
397,UCLA,Pac-12,DeShaun Foster,290400,0,290400,290400,0,4280800
398,Arizona,Pac-12,Kyle DeVan,325000,35208,289792,289792,35208,3067944
399,Indiana,Big Ten,Brandon Shelby,300000,11538,288462,288462,11538,3480810
400,Oregon State,Pac-12,Legi Suiaunoa,300000,11740,288260,288260,18099,3368446
401,Oregon State,Pac-12,Trent Bray,300000,11740,288260,288260,18099,3368446
402,Clemson,ACC,Tyler Grisham,300000,12000,288000,288000,24000,7641500
403,Arkansas,SEC,Jon Cooper,300000,15000,285000,285000,27500,5036250
404,Washington State,Pac-12,Andre Allen,310000,25834,284166,284166,25834,3632915
405,Washington State,Pac-12,AJ Cooper,310000,25834,284166,284166,25834,3632915
406,Washington State,Pac-12,Ricky Logo,310000,25834,284166,284166,25834,3632915
407,Iowa State,Big 12,Matt Caponi,315000,31500,283500,283500,31500,4127500
408,West Virginia,Big 12,Travis Trickett,291000,9667,281333,281333,14833,3746980
409,Arizona,Pac-12,Greg Burns,315000,34125,280875,280875,34125,3067944
410,Texas,Big 12,Jay Valai,300000,21146,278854,278854,36250,6329999
411,South Carolina,SEC,Mike Peterson,300000,21175,278825,278825,21175,5095792
412,South Carolina,SEC,Des Kitchings,300000,21175,278825,278825,21175,5095792
413,NC State,ACC,Brian Mitchell,300000,21250,278750,278750,41250,3957436
414,Kansas State,Big 12,Buddy Wyatt,300000,21250,278750,278750,30000,3402607
415,Kansas State,Big 12,Mike Tuiasosopo,297000,21038,275962,275962,29700,3402607
416,Purdue,Big Ten,Terrance Jamison,275000,0,275000,275000,0,3472150
417,Illinois,Big Ten,Jimmy Lindsey,275000,2750,272250,272250,16500,4001675
418,Rutgers,Big Ten,Augie Hoffmann,275000,3161,271839,271839,3161,4142701
419,Virginia,ACC,Marques Hagans,285000,18406,266594,266594,18406,3572868
420,Purdue,Big Ten,Chris Barclay,275000,13750,261250,261250,41250,3472150
421,Purdue,Big Ten,Marty Biagi,275000,13750,261250,261250,43750,3472150
422,Iowa,Big Ten,Derrick Foster,290000,29000,261000,261000,29000,4753600
423,Oklahoma State,Big 12,Greg Richmond,260000,0,260000,260000,0,4736875
424,South Carolina,SEC,Rod Wilson,275000,19410,255590,255590,19410,5095792
425,Virginia,ACC,Mark Atuaia,265000,9688,255312,255312,9688,3572868
426,Texas Tech,Big 12,Steve Farmer,260000,7292,252708,255308,7292,3564139
427,Maryland,Big Ten,Brian Williams,252500,0,252500,252500,0,3569567
428,North Carolina,ACC,Dre Bly,275000,22917,252083,252083,41250,4868415
429,UCLA,Pac-12,Jason Kaufusi,250000,0,250000,250000,0,4280800
430,Rutgers,Big Ten,Tiquan Underwood,250000,0,250000,250000,0,4142701
431,Kansas,Big 12,Brent Dearmon,250000,0,250000,250000,0,2669930
432,Utah,Pac-12,Colton Swan,250000,0,250000,250000,0,4255000
433,Utah,Pac-12,Sione Po'uha,250000,0,250000,250000,0,4255000
434,Minnesota,Big Ten,Paul Haynes,265000,15109,249891,249891,15109,3619926
435,Oregon State,Pac-12,Michael Pitre,250008,2500,247508,247508,3750,3368446
436,Illinois,Big Ten,Al Davis,250000,2500,247500,247500,15000,4001675
437,Rutgers,Big Ten,Adam Scheier,250000,2874,247126,247126,2874,4142701
438,Oregon State,Pac-12,Blue Adams,250008,8700,241308,241308,13485,3368446
439,Oregon State,Pac-12,Kefense Hynson,250008,8700,241308,241308,13920,3368446
440,Indiana,Big Ten,Kasey Teegardin,250000,9615,240385,240385,9615,3480810
441,Indiana,Big Ten,Kevin Wright,250000,9615,240385,240385,9615,3480810
442,Iowa State,Big 12,Jeff Myers,265500,26550,238950,238950,26550,4127500
443,Iowa State,Big 12,Mick McCall,265500,26550,238950,238950,26550,4127500
444,Purdue,Big Ten,Dale Williams,250000,12500,237500,237500,37500,3472150
445,Georgia Tech,ACC,Tashard Choice,236000,0,236000,236000,0,3236000
446,Georgia Tech,ACC,Kerry Dixon,235000,0,235000,235000,0,3236000
447,Texas Tech,Big 12,Joel Filani,240000,6542,233458,233458,6542,3564139
448,Texas Tech,Big 12,Luke Wells,240000,6542,233458,233458,6542,3564139
449,Texas Tech,Big 12,DeAndre Smith,240000,6542,233458,233458,6542,3564139
450,Virginia,ACC,Shane Hunter,240000,7750,232250,232250,7750,3572868
451,Georgia Tech,ACC,Jeff Popovich,230000,0,230000,230000,0,3236000
452,Georgia Tech,ACC,Larry Knight,230000,0,230000,230000,0,3236000
453,Georgia Tech,ACC,Marco Coleman,230000,0,230000,230000,0,3236000
454,Rutgers,Big Ten,Nunzio Campanile,230000,2644,227356,227356,2644,4142701
455,Minnesota,Big Ten,Clay Patterson,240000,13000,227000,227000,13000,3619926
456,Kansas,Big 12,Jonathan Wallace,225000,0,225000,225000,0,2669930
457,California,Pac-12,Burl Toler,225000,0,225000,225000,0,3623218
458,Tennessee,SEC,Shelton Felton,225000,0,225000,225000,0,6312292
459,Maryland,Big Ten,Brawley Evans,225000,0,225000,225000,0,3569567
460,Utah,Pac-12,Kiel McDonald,225000,0,225000,225000,0,4255000
461,Tennessee,SEC,Joe Osovet,225000,0,225000,225000,0,6312292
462,Washington,Pac-12,Derham Cato,225000,3938,221062,221062,6750,5059925
463,West Virginia,Big 12,Sean Reagan,226000,7500,218500,218500,11250,3746980
464,Colorado,Pac-12,Darian Hagan,225000,7031,217969,218169,7031,3319193
465,Oregon State,Pac-12,Jake Cookus,225000,6945,218055,218055,10803,3368446
466,Virginia,ACC,Clint Sintim,225000,7266,217734,217734,7266,3572868
467,Nebraska,Big Ten,Barrett Ruud,225000,7500,217500,217500,7500,4205000
468,California,Pac-12,Andrew Browning,215000,0,215000,216000,0,3623218
469,West Virginia,Big 12,Jeff Koonz,221000,7187,213813,213813,12604,3746980
470,Arkansas,SEC,Rion Rhoades,225000,11250,213750,213750,20625,5036250
471,Arkansas,SEC,Jimmy Smith,225000,11250,213750,213750,20625,5036250
472,Arkansas,SEC,Sam Carter,225000,11250,213750,213750,20625,5036250
473,Wisconsin,Big Ten,Mickey Turner,250000,37500,212500,212500,43750,4192111
474,Arizona,Pac-12,Theron Aych,235000,25458,209542,209542,25458,3067944
475,Arizona,Pac-12,A.J. Steward,225000,24375,200625,200625,24375,3067944
476,Arizona,Pac-12,Stan Eggen,225000,24375,200625,200625,24375,3067944
477,Kansas,Big 12,Luke Meadows,200000,0,200000,200000,0,2669930
478,Arizona State,Pac-12,Shaun Aguano,200000,0,200000,200000,0,3700000
479,Kansas,Big 12,Jordan Peterson,200000,0,200000,200000,0,2669930
480,Maryland,Big Ten,Elijah Brooks,200000,0,200000,200000,0,3569567
481,Washington,Pac-12,Terrence Brown,200004,3500,196504,196504,6188,5059925
482,Michigan State,Big Ten,William Peagler,200000,4667,195333,195333,8000,5717438
483,Colorado,Pac-12,Brian Michalowski,200000,6250,193750,194375,6250,3319193
484,Colorado,Pac-12,Taylor Embree,200000,6250,193750,193750,10000,3319193
485,Wisconsin,Big Ten,Jon Budmayr,225000,33750,191250,191250,39375,4192111
486,South Carolina,SEC,Kyle Krantz,200000,14117,185883,185883,14117,5095792
487,NC State,ACC,Freddie Aughtry-Lindsay,200000,14167,185833,185833,14167,3957436
488,West Virginia,Big 12,Dontae Wright,191000,5833,185167,185167,8750,3746980
489,Wisconsin,Big Ten,Alvis Whitted,200000,17690,182310,182310,19305,4192111
490,Arizona,Pac-12,Taylor Mazzone,200000,18752,181248,181248,18752,3067944
491,Kansas,Big 12,Joshua Eargle,185000,6938,178062,178062,6938,2669930
492,Maryland,Big Ten,Mike Miller,176750,0,176750,176750,0,3569567
493,Arizona State,Pac-12,Derek Hagan,175000,0,175000,175000,0,3700000
494,Arizona State,Pac-12,Prentice Gill,175000,0,175000,175000,0,3700000
495,South Carolina,SEC,Joe Cox,180000,5985,174015,174015,5985,5095792
496,Oregon State,Pac-12,Brian Wozniak,175008,5005,170003,170003,7865,3368446
497,California,Pac-12,Aristotle Thompson,170000,0,170000,170000,0,3623218
498,Arizona,Pac-12,Jeremy Springer,185000,17055,167945,167945,17055,3067944
499,Kansas,Big 12,Chevis Jackson,165000,6188,158812,158812,16188,2669930
500,Purdue,Big Ten,Ryan Wallace,155000,0,155000,155000,0,3472150
501,West Virginia,Big 12,Jeff Casteel,150000,0,150000,150000,0,3746980
502,Maryland,Big Ten,Henry Baker,150000,0,150000,150000,0,3569567
503,Kansas,Big 12,Chidera Uzo-Diribe,120000,3000,117000,117000,3000,2669930
504,Arizona State,Pac-12,Chris Hawkins,100000,0,100000,100000,0,3700000
505,Virginia Tech,ACC,Bill Teerlinck,400000,--,--,--,--,--
506,Baylor,Big 12,Justin Johnson,--,--,--,--,--,--
507,Penn State,Big Ten,John Scott,--,--,--,--,--,--
508,Vanderbilt,SEC,Ted Roof,--,--,--,--,--,--
509,Virginia Tech,ACC,Vance Vice,300000,--,--,--,--,--
510,Southern California,Pac-12,John David Baker,--,--,--,--,--,--
511,Baylor,Big 12,Ron Roberts,--,--,--,--,--,--
512,Notre Dame,ACC,Lance Taylor,--,--,--,--,--,--
513,Miami,ACC,Garin Justice,--,--,--,--,--,--
514,Southern California,Pac-12,Todd Orlando,--,--,--,--,--,--
515,Pittsburgh,ACC,Tim Salem,--,--,--,--,--,--
516,Virginia Tech,ACC,Darryl Tapp,175000,--,--,--,--,--
517,Stanford,Pac-12,Kevin Carberry,--,--,--,--,--,--
518,Texas Christian,Big 12,Malcolm Kelly,--,--,--,--,--,--
519,Baylor,Big 12,Larry Fedora,--,--,--,--,--,--
520,Penn State,Big Ten,Joe Lorig,--,--,--,--,--,--
521,Duke,ACC,Chris Hampton,--,--,--,--,--,--
522,Syracuse,ACC,Chris Achuff,--,--,--,--,--,--
523,Vanderbilt,SEC,Devin Fitzsimmons,--,--,--,--,--,--
524,Vanderbilt,SEC,Pete Rossomando,--,--,--,--,--,--
525,Syracuse,ACC,Tony White,--,--,--,--,--,--
526,Virginia Tech,ACC,Brad Cornelsen,490000,--,--,--,--,--
527,Miami,ACC,Stephen Field,--,--,--,--,--,--
528,Baylor,Big 12,Joe Wickline,--,--,--,--,--,--
529,Boston College,ACC,Vince Oghobaase,--,--,--,--,--,--
530,Miami,ACC,Blake Baker,--,--,--,--,--,--
531,Southern California,Pac-12,Tim Drevno,--,--,--,--,--,--
532,Vanderbilt,SEC,Kenechi Udeze,--,--,--,--,--,--
533,Northwestern,Big Ten,Kurt Anderson,--,--,--,--,--,--
534,Vanderbilt,SEC,Tim Horton,--,--,--,--,--,--
535,Notre Dame,ACC,Tom Rees,--,--,--,--,--,--
536,Duke,ACC,Kirk Benedict,--,--,--,--,--,--
537,Duke,ACC,Zac Roper,--,--,--,--,--,--
538,Duke,ACC,Jeffrey Faris,--,--,--,--,--,--
539,Texas Christian,Big 12,Bryan Applewhite,--,--,--,--,--,--
540,Boston College,ACC,Matt Thurin,--,--,--,--,--,--
541,Texas Christian,Big 12,Doug Meacham,--,--,--,--,--,--
542,Boston College,ACC,Tem Lukabu,--,--,--,--,--,--
543,Southern California,Pac-12,Craig Naivar,--,--,--,--,--,--
544,Stanford,Pac-12,Pete Alamar,--,--,--,--,--,--
545,Texas Christian,Big 12,Dan Sharp,--,--,--,--,--,--
546,Pittsburgh,ACC,Mark Whipple,--,--,--,--,--,--
547,Baylor,Big 12,Matt Powledge,--,--,--,--,--,--
548,Notre Dame,ACC,Mike Mickens,--,--,--,--,--,--
549,Wake Forest,ACC,Nicholas Tabacca,--,--,--,--,--,--
550,Northwestern,Big Ten,Jeff Genyk,--,--,--,--,--,--
551,Pittsburgh,ACC,Cory Sanders,--,--,--,--,--,--
552,Boston College,ACC,Frank Cignetti Jr.,--,--,--,--,--,--
553,Southern California,Pac-12,Vic So'oto,--,--,--,--,--,--
554,Wake Forest,ACC,Paul Williams,--,--,--,--,--,--
555,Virginia Tech,ACC,Ryan Smith,175000,--,--,--,--,--
556,Pittsburgh,ACC,Dave Borbely,--,--,--,--,--,--
557,Baylor,Big 12,Jorge Munoz,--,--,--,--,--,--
558,Syracuse,ACC,Mike Lynch,--,--,--,--,--,--
559,Northwestern,Big Ten,Mike Bajakian,--,--,--,--,--,--
560,Northwestern,Big Ten,Bob Heffner,--,--,--,--,--,--
561,Boston College,ACC,Rich Gunnell,--,--,--,--,--,--
562,Northwestern,Big Ten,Matt MacPherson,--,--,--,--,--,--
563,Stanford,Pac-12,Ron Gould,--,--,--,--,--,--
564,Penn State,Big Ten,Tim Banks,--,--,--,--,--,--
565,Vanderbilt,SEC,Aaron Henry,--,--,--,--,--,--
566,Vanderbilt,SEC,Jovan Haye,--,--,--,--,--,--
567,Wake Forest,ACC,Wayne Lineburg,--,--,--,--,--,--
568,Penn State,Big Ten,Taylor Stubblefield,--,--,--,--,--,--
569,Syracuse,ACC,Chip West,--,--,--,--,--,--
570,Syracuse,ACC,Justin Lustig,--,--,--,--,--,--
571,Penn State,Big Ten,Tyler Bowen,--,--,--,--,--,--
572,Southern California,Pac-12,Graham Harrell,--,--,--,--,--,--
573,Syracuse,ACC,Vinson Reynolds,--,--,--,--,--,--
574,Miami,ACC,Ephraim Banda,--,--,--,--,--,--
575,Baylor,Big 12,Joey McGuire,--,--,--,--,--,--
576,Syracuse,ACC,Mike Cavanaugh,--,--,--,--,--,--
577,Penn State,Big Ten,Phil Trautwein,--,--,--,--,--,--
578,Notre Dame,ACC,Mike Elston,--,--,--,--,--,--
579,Baylor,Big 12,Shawn Bell,--,--,--,--,--,--
580,Southern California,Pac-12,Sean Snyder,--,--,--,--,--,--
581,Northwestern,Big Ten,Dennis Springer,--,--,--,--,--,--
582,Stanford,Pac-12,Bobby Kennedy,--,--,--,--,--,--
583,Syracuse,ACC,Sterlin Gilbert,--,--,--,--,--,--
584,Texas Christian,Big 12,Chad Glasgow,--,--,--,--,--,--
585,Northwestern,Big Ten,Tim McGarigle,--,--,--,--,--,--
586,Wake Forest,ACC,John Hunter,--,--,--,--,--,--
587,Wake Forest,ACC,Kevin Higgins,--,--,--,--,--,--
588,Wake Forest,ACC,Lyle Hemphill,--,--,--,--,--,--
589,Stanford,Pac-12,Diron Reynolds,--,--,--,--,--,--
590,Pittsburgh,ACC,Andre Powell,--,--,--,--,--,--
591,Baylor,Big 12,Dennis Johnson,--,--,--,--,--,--
592,Wake Forest,ACC,Greg Jones,--,--,--,--,--,--
593,Notre Dame,ACC,Clark Lea,--,--,--,--,--,--
594,Texas Christian,Big 12,Paul Gonzales,--,--,--,--,--,--
595,Texas Christian,Big 12,Jeremy Modkins,--,--,--,--,--,--
596,Stanford,Pac-12,Morgan Turner,--,--,--,--,--,--
597,Baylor,Big 12,Brian Stewart,--,--,--,--,--,--
598,Miami,ACC,Rob Likens,--,--,--,--,--,--
599,Duke,ACC,Trooper Taylor,--,--,--,--,--,--
600,Pittsburgh,ACC,Charlie Partridge,--,--,--,--,--,--
601,Syracuse,ACC,Reno Ferri,--,--,--,--,--,--
602,Miami,ACC,Todd Stroud,--,--,--,--,--,--
603,Duke,ACC,Ben Albert,--,--,--,--,--,--
604,Notre Dame,ACC,Terry Joseph,--,--,--,--,--,--
605,Stanford,Pac-12,Lance Anderson,--,--,--,--,--,--
606,Penn State,Big Ten,Ja'Juan Seider,--,--,--,--,--,--
607,Virginia Tech,ACC,Justin Hamilton,600000,--,--,--,--,--
608,Boston College,ACC,Steve Shimko,--,--,--,--,--,--
609,Wake Forest,ACC,Ryan Crawford,--,--,--,--,--,--
610,Virginia Tech,ACC,Adam Lechtenberg,200000,--,--,--,--,--
611,Notre Dame,ACC,DelVaughn Alexander,--,--,--,--,--,--
612,Virginia Tech,ACC,Tracy Claeys,500000,--,--,--,--,--
613,Notre Dame,ACC,John McNulty,--,--,--,--,--,--
614,Duke,ACC,Re'quan Boyette,--,--,--,--,--,--
615,Miami,ACC,Jonathan Patke,--,--,--,--,--,--
616,Duke,ACC,Lanier Goethie,--,--,--,--,--,--
617,Notre Dame,ACC,Jeff Quinn,--,--,--,--,--,--
618,Northwestern,Big Ten,Louis Ayeni,--,--,--,--,--,--
619,Virginia Tech,ACC,James Shibest,475000,--,--,--,--,--
620,Southern California,Pac-12,Keary Colbert,--,--,--,--,--,--
621,Texas Christian,Big 12,Jarrett Anderson,--,--,--,--,--,--
622,Wake Forest,ACC,Warren Ruggiero,--,--,--,--,--,--
623,Penn State,Big Ten,Terry Smith,--,--,--,--,--,--
624,Texas Christian,Big 12,Zarnell Fitch,--,--,--,--,--,--
625,Syracuse,ACC,Nick Monroe,--,--,--,--,--,--
626,Penn State,Big Ten,Kirk Ciarrocca,--,--,--,--,--,--
627,Duke,ACC,Matt Guerrieri,--,--,--,--,--,--
628,Stanford,Pac-12,Eric Sanders,--,--,--,--,--,--
629,Stanford,Pac-12,Tavita Pritchard,--,--,--,--,--,--
630,Boston College,ACC,Aazaar Abdul-Rahim,--,--,--,--,--,--
631,Northwestern,Big Ten,Marty Long,--,--,--,--,--,--
632,Pittsburgh,ACC,Archie Collins,--,--,--,--,--,--
633,Vanderbilt,SEC,Marc Mattioli,--,--,--,--,--,--
634,Miami,ACC,Mike Rumph,--,--,--,--,--,--
635,Boston College,ACC,Matt Applebaum,--,--,--,--,--,--
636,Miami,ACC,Eric Hickson,--,--,--,--,--,--
637,Miami,ACC,Rhett Lashlee,--,--,--,--,--,--
638,Stanford,Pac-12,Duane Akina,--,--,--,--,--,--
639,Southern California,Pac-12,Donte Williams,--,--,--,--,--,--
640,Duke,ACC,Greg Frey,--,--,--,--,--,--
641,Vanderbilt,SEC,Tony Ball,--,--,--,--,--,--
642,Southern California,Pac-12,Mike Jinks,--,--,--,--,--,--
643,Boston College,ACC,Sean Duggan,--,--,--,--,--,--
644,Vanderbilt,SEC,Todd Fitch,--,--,--,--,--,--
645,Boston College,ACC,Joe Dailey,--,--,--,--,--,--
646,Wake Forest,ACC,Dave Cohen,--,--,--,--,--,--
647,Pittsburgh,ACC,Chris Beatty,--,--,--,--,--,--
648,Northwestern,Big Ten,Mike Hankwitz,--,--,--,--,--,--
649,Pittsburgh,ACC,Rob Harley,--,--,--,--,--,--
650,Notre Dame,ACC,Brian Polian,--,--,--,--,--,--
651,Virginia Tech,ACC,Jafar Williams,280000,--,--,--,--,--